2022-07-03 21:07:907 INFO  HomePage :28 - Clicking on no [[ChromeDriver: chrome on WINDOWS (92e0c4480a642f436f01b1a155efb931)] -> xpath: //input[@id='radio-no']]
2022-07-03 21:07:229 INFO  HomePage :32 - Clicking on next [[ChromeDriver: chrome on WINDOWS (92e0c4480a642f436f01b1a155efb931)] -> xpath: //input[@id='next-button']]
2022-07-03 21:07:304 INFO  HomePage :28 - Clicking on no [[ChromeDriver: chrome on WINDOWS (92e0c4480a642f436f01b1a155efb931)] -> xpath: //input[@id='radio-no']]
2022-07-03 21:07:294 INFO  HomePage :32 - Clicking on next [[ChromeDriver: chrome on WINDOWS (92e0c4480a642f436f01b1a155efb931)] -> xpath: //input[@id='next-button']]
2022-07-03 21:07:375 INFO  HomePage :27 - Clicking on no [[ChromeDriver: chrome on WINDOWS (92e0c4480a642f436f01b1a155efb931)] -> xpath: //input[@id='radio-no']]
2022-07-03 21:07:680 INFO  HomePage :31 - Clicking on next [[ChromeDriver: chrome on WINDOWS (92e0c4480a642f436f01b1a155efb931)] -> xpath: //input[@id='next-button']]
2022-07-03 21:07:735 INFO  HomePage :27 - Clicking on no [[ChromeDriver: chrome on WINDOWS (92e0c4480a642f436f01b1a155efb931)] -> xpath: //input[@id='radio-no']]
2022-07-03 21:07:100 INFO  HomePage :31 - Clicking on next [[ChromeDriver: chrome on WINDOWS (92e0c4480a642f436f01b1a155efb931)] -> xpath: //input[@id='next-button']]
2022-07-03 21:07:172 INFO  HomePage :28 - Clicking on no [[ChromeDriver: chrome on WINDOWS (92e0c4480a642f436f01b1a155efb931)] -> xpath: //input[@id='radio-no']]
2022-07-03 21:07:524 INFO  HomePage :32 - Clicking on next [[ChromeDriver: chrome on WINDOWS (92e0c4480a642f436f01b1a155efb931)] -> xpath: //input[@class='button']]
2022-07-03 21:07:621 INFO  HomePage :23 - Verify Text displaye on page Proxy element for: DefaultElementLocator 'By.xpath: //h1[@id='result-heading']'
